id,last,first,state,phone,email,gradyear,gpa,program
604309,Case,Sylvia,North Carolina,(704) 555-013,scase@alumni.rouxacademy.com,2000,2.6,Animation
604491,Perkins,Vallie,Ohio,(567) 555-374,vperkins@alumni.rouxacademy.com,2001,3.43,Animation
604520,Mcgowan,Britt,California,(661) 555-021,bmcgowan@alumni.rouxacademy.com,2008,3.4,Animation
604540,Rowe,Cristopher,Texas,(254) 555-348,crowe@alumni.rouxacademy.com,2000,2.47,Photography
604625,Pitts,Adelaida,California,(530) 555-435,apitts@alumni.rouxacademy.com,2005,3.1,Fashion and Textile Design
604790,Monroe,Sigrid,Wisconsin,(414) 555-967,smonroe2@alumni.rouxacademy.com,2010,3.93,Animation
604811,Roberson,Cleta,Kentucky,(502) 555-438,croberson@alumni.rouxacademy.com,2000,3.68,Fashion and Textile Design
604824,Dixon,Migdalia,Kentucky,(270) 555-442,mdixon@alumni.rouxacademy.com,2006,3.97,Animation
605102,Lee,Lynetta,Michigan,(906) 555-947,llee@alumni.rouxacademy.com,2005,2.57,Fine Art and Visual Culture
605130,Downs,Zita,New York,(347) 555-975,zdowns@alumni.rouxacademy.com,2010,2.72,Photography
605142,Rosa,Neil,Arizona,(520) 555-257,nrosa@alumni.rouxacademy.com,2003,2.33,Photography
605152,Mullen,Kelsi,Pennsylvania,(724) 555-107,kmullen@alumni.rouxacademy.com,2011,2.14,Animation
605172,Hubbard,Lissette,Pennsylvania,(412) 555-237,lhubbard2@alumni.rouxacademy.com,2002,2.43,Animation
605728,Campbell,Bruno,Indiana,(219) 555-411,bcampbell@alumni.rouxacademy.com,2004,3.81,Fashion and Textile Design
605745,Dennis,Ty,Ohio,(567) 555-142,tdennis@alumni.rouxacademy.com,2005,2.13,Animation
605806,Evans,Adalberto,Missouri,(636) 555-088,aevans2@alumni.rouxacademy.com,2002,3.59,Photography
605873,Sullivan,Kareen,Indiana,(219) 555-275,ksullivan2@alumni.rouxacademy.com,2000,3.7,Animation
605912,Leblanc,Joslyn,Georgia,(678) 555-584,jleblanc@alumni.rouxacademy.com,2001,2.01,Fine Art and Visual Culture
606025,Hawkins,Dion,Virginia,(757) 555-918,dhawkins2@alumni.rouxacademy.com,2011,2,Fashion and Textile Design
606041,Whitaker,Ernestine,Florida,(850) 555-042,ewhitaker@alumni.rouxacademy.com,2000,2.78,Fine Art and Visual Culture
606127,Solis,Norbert,Massachusetts,(978) 555-195,nsolis@alumni.rouxacademy.com,2008,2.44,Fine Art and Visual Culture
606135,Calderon,Jannette,New York,(917) 555-501,jcalderon3@alumni.rouxacademy.com,2009,3.51,Fashion and Textile Design
606213,Carr,Lura,Hawaii,(808) 555-112,lcarr@alumni.rouxacademy.com,2010,3.93,Fine Art and Visual Culture
606266,Clay,Larhonda,Washington D.C.,(202) 555-717,lclay2@alumni.rouxacademy.com,2004,2.52,Fashion and Textile Design
606338,Colon,Stephany,Arizona,(480) 555-422,scolon2@alumni.rouxacademy.com,2010,3.89,Fine Art and Visual Culture
606466,Sexton,Karly,Wisconsin,(262) 555-068,ksexton@alumni.rouxacademy.com,2011,2.52,Fashion and Textile Design
606537,Petersen,Romelia,Texas,(972) 555-049,rpetersen@alumni.rouxacademy.com,2010,2.6,Photography
606554,Davis,Michal,Illinois,(618) 555-099,mdavis3@alumni.rouxacademy.com,2004,2.93,Animation
606575,Lindsay,Kristofer,Louisiana,(318) 555-639,klindsay2@alumni.rouxacademy.com,2001,3.55,Photography
606615,Byers,Muriel,Virginia,(434) 555-302,mbyers@alumni.rouxacademy.com,2007,2.04,Fine Art and Visual Culture
606689,Burris,Contessa,Wisconsin,(534) 555-514,cburris2@alumni.rouxacademy.com,2004,2.96,Graphic Design
606708,Ray,Nicolle,Georgia,(478) 555-219,nray@alumni.rouxacademy.com,2009,2.45,Fine Art and Visual Culture
606735,Spears,Mozell,Michigan,(947) 555-354,mspears2@alumni.rouxacademy.com,2002,2.97,Animation
606997,Haley,Stephen,New York,(607) 555-524,shaley2@alumni.rouxacademy.com,2004,2.82,Fashion and Textile Design
607008,Dorsey,Hermila,Alabama,(334) 555-138,hdorsey@alumni.rouxacademy.com,2001,3.74,Fashion and Textile Design
607039,Schroeder,Kandy,California,(909) 555-635,kschroeder@alumni.rouxacademy.com,2011,2.82,Photography
607229,Sargent,Felicidad,Mississippi,(662) 555-736,fsargent@alumni.rouxacademy.com,2008,3.14,Fine Art and Visual Culture
607407,Frazier,Catrice,California,(310) 555-855,cfrazier2@alumni.rouxacademy.com,2007,3.79,Fine Art and Visual Culture
607440,Pennington,Taryn,Kentucky,(270) 555-357,tpennington3@alumni.rouxacademy.com,2001,3.99,Animation
607530,May,Ayesha,Wyoming,(307) 555-598,amay@alumni.rouxacademy.com,2007,2.84,Graphic Design
607584,Bridges,Rafael,Louisiana,(337) 555-179,rbridges@alumni.rouxacademy.com,2010,3,Animation
607685,Gregory,Kathleen,Iowa,(515) 555-490,kgregory@alumni.rouxacademy.com,2007,3.92,Graphic Design
607690,Anderson,Octavio,Ohio,(234) 555-483,oanderson@alumni.rouxacademy.com,2009,3.61,Fashion and Textile Design
607722,Marquez,Kathaleen,Missouri,(660) 555-006,kmarquez@alumni.rouxacademy.com,2001,2.41,Animation
607766,Dillard,Charlene,California,(559) 555-414,cdillard@alumni.rouxacademy.com,2007,2.66,Graphic Design
607782,Lucas,Alysia,Louisiana,(985) 555-702,alucas2@alumni.rouxacademy.com,2011,2.28,Animation
607816,Conway,Misty,Texas,(325) 555-591,mconway@alumni.rouxacademy.com,2011,2.9,Graphic Design
607835,Medina,Danyel,Illinois,(630) 555-788,dmedina@alumni.rouxacademy.com,2005,2.29,Photography
607857,Barton,Leisha,Minnesota,(320) 555-122,lbarton2@alumni.rouxacademy.com,2002,2.06,Graphic Design
607869,Wall,Tia,Texas,(915) 555-063,twall@alumni.rouxacademy.com,2001,2.56,Graphic Design
607917,Peters,Jarod,Arizona,(480) 555-015,jpeters@alumni.rouxacademy.com,2009,3.45,Fine Art and Visual Culture
607961,Manning,Freda,Tennessee,(901) 555-279,fmanning@alumni.rouxacademy.com,2004,3.3,Fine Art and Visual Culture
608016,Cunningham,Francis,Arizona,(480) 555-306,fcunningham@alumni.rouxacademy.com,2008,3.28,Graphic Design
608046,Mcintyre,An,Oklahoma,(580) 555-949,amcintyre@alumni.rouxacademy.com,2004,2.35,Photography
608118,Barnes,Micheal,Ohio,(937) 555-278,mbarnes2@alumni.rouxacademy.com,2009,3.61,Graphic Design
608227,Witt,Carmen,New Jersey,(848) 555-973,cwitt@alumni.rouxacademy.com,2000,2.41,Animation
608424,Hudson,Trang,Pennsylvania,(717) 555-489,thudson@alumni.rouxacademy.com,2008,3.57,Graphic Design
608473,Hahn,Charisse,Massachusetts,(413) 555-870,chahn@alumni.rouxacademy.com,2000,3.65,Fine Art and Visual Culture
608535,Rowe,Kala,Oregon,(503) 555-863,krowe@alumni.rouxacademy.com,2000,2.44,Graphic Design
608595,Walker,Lora,Georgia,(404) 555-552,lwalker2@alumni.rouxacademy.com,2009,2.66,Fine Art and Visual Culture
608713,Mcclain,Kerrie,Utah,(801) 555-777,kmcclain@alumni.rouxacademy.com,2009,2.09,Graphic Design
608807,Beck,Tosha,West Virginia,(681) 555-305,tbeck@alumni.rouxacademy.com,2008,2.38,Fine Art and Visual Culture
608858,Figueroa,Matthew,Texas,(940) 555-887,mfigueroa@alumni.rouxacademy.com,2009,3.34,Fashion and Textile Design
608879,Guzman,Lasonya,Colorado,(303) 555-677,lguzman@alumni.rouxacademy.com,2005,3.83,Graphic Design
609076,Hood,Kenya,Texas,(430) 555-483,khood@alumni.rouxacademy.com,2008,3.7,Photography
609189,Walsh,Casandra,Wisconsin,(715) 555-328,cwalsh@alumni.rouxacademy.com,2000,3.88,Fashion and Textile Design
609215,King,Yesenia,Indiana,(219) 555-794,yking@alumni.rouxacademy.com,2011,2.54,Photography
609470,Dalton,Fatima,Texas,(469) 555-594,fdalton@alumni.rouxacademy.com,2005,3.59,Graphic Design
609486,Avery,Chu,Alabama,(251) 555-412,cavery@alumni.rouxacademy.com,2004,3.09,Fine Art and Visual Culture
609538,Berg,Bella,Kentucky,(502) 555-902,bberg@alumni.rouxacademy.com,2010,3.7,Animation
609741,Conrad,Han,Texas,(915) 555-642,hconrad@alumni.rouxacademy.com,2001,3.91,Graphic Design
609792,Lott,Dia,New Jersey,(551) 555-566,dlott@alumni.rouxacademy.com,2004,2.08,Graphic Design
609832,Rodriguez,Ilse,Kansas,(785) 555-448,irodriguez@alumni.rouxacademy.com,2003,3.3,Fine Art and Visual Culture
609943,Carey,Wendie,New York,(516) 555-068,wcarey@alumni.rouxacademy.com,2002,2.19,Fine Art and Visual Culture
610011,Robertson,Iesha,Oklahoma,(405) 555-870,irobertson@alumni.rouxacademy.com,2005,3.1,Graphic Design
610172,Davidson,Lottie,Arizona,(928) 555-799,ldavidson2@alumni.rouxacademy.com,2000,2.91,Fine Art and Visual Culture
610204,Phillips,Barabara,Illinois,(618) 555-395,bphillips@alumni.rouxacademy.com,2005,3.55,Fine Art and Visual Culture
610415,Mercer,Maximo,Texas,(936) 555-868,mmercer@alumni.rouxacademy.com,2003,3.24,Fashion and Textile Design
610456,Villarreal,Vanna,Alaska,(907) 555-525,vvillarreal@alumni.rouxacademy.com,2011,2.9,Animation
610620,Acevedo,Stephan,Texas,(432) 555-548,sacevedo2@alumni.rouxacademy.com,2002,3.82,Graphic Design
610741,Dudley,Khadijah,Louisiana,(985) 555-910,kdudley@alumni.rouxacademy.com,2010,3.15,Graphic Design
610805,Wilkerson,Debora,Missouri,(660) 555-546,dwilkerson@alumni.rouxacademy.com,2010,3.7,Graphic Design
610847,Carey,Eli,Wyoming,(307) 555-209,ecarey@alumni.rouxacademy.com,2003,2.16,Photography
610870,Wise,Harlan,New York,(315) 555-218,hwise2@alumni.rouxacademy.com,2005,2.4,Graphic Design
611031,Velez,Dottie,Kansas,(785) 555-820,dvelez2@alumni.rouxacademy.com,2004,3.13,Animation
611082,Rosario,Lacey,Florida,(954) 555-741,lrosario@alumni.rouxacademy.com,2000,3.39,Fine Art and Visual Culture
611350,Rivera,Willie,Colorado,(970) 555-025,wrivera@alumni.rouxacademy.com,2006,2.56,Fashion and Textile Design
611357,Abbott,Lakiesha,Michigan,(616) 555-936,labbott@alumni.rouxacademy.com,2007,2.04,Graphic Design
611508,Beck,Lindsy,Minnesota,(763) 555-596,lbeck2@alumni.rouxacademy.com,2005,2.04,Animation
611588,Benson,Shanell,Alabama,(256) 555-955,sbenson@alumni.rouxacademy.com,2006,3.3,Fashion and Textile Design
611621,Preston,Carlota,Texas,(817) 555-323,cpreston@alumni.rouxacademy.com,2009,3.77,Fashion and Textile Design
611844,Irwin,Cecila,Georgia,(470) 555-394,cirwin@alumni.rouxacademy.com,2011,2.24,Fine Art and Visual Culture
612010,Cash,Hannah,California,(714) 555-088,hcash@alumni.rouxacademy.com,2002,2.41,Fashion and Textile Design
612042,Aguirre,Mi,Missouri,(417) 555-344,maguirre@alumni.rouxacademy.com,2000,3.31,Fashion and Textile Design
612190,Schwartz,Lorri,Louisiana,(318) 555-082,lschwartz@alumni.rouxacademy.com,2003,2.18,Fashion and Textile Design
612249,Macias,Elfrieda,South Carolina,(864) 555-479,emacias@alumni.rouxacademy.com,2006,2.08,Fine Art and Visual Culture
612298,Battle,Marion,New York,(347) 555-523,mbattle@alumni.rouxacademy.com,2010,3.53,Animation
612369,Pitts,Lia,Texas,(281) 555-009,lpitts@alumni.rouxacademy.com,2002,2.38,Photography
612538,Hughes,Maud,Florida,(239) 555-375,mhughes2@alumni.rouxacademy.com,2005,3.42,Animation
612917,York,Allen,Rhode Island,(401) 555-078,ayork@alumni.rouxacademy.com,2010,3.06,Graphic Design
612999,Franklin,Grant,Pennsylvania,(412) 555-516,gfranklin@alumni.rouxacademy.com,2011,3.28,Fine Art and Visual Culture
613032,Burks,Vannessa,Maine,(207) 555-564,vburks@alumni.rouxacademy.com,2005,2.21,Fashion and Textile Design
613076,Kramer,Terisa,Missouri,(816) 555-663,tkramer@alumni.rouxacademy.com,2009,3.37,Fine Art and Visual Culture
613135,Cline,Lou,Alabama,(256) 555-880,lcline@alumni.rouxacademy.com,2006,2.26,Photography
613315,Tillman,Alita,West Virginia,(304) 555-846,atillman@alumni.rouxacademy.com,2002,2.93,Fine Art and Visual Culture
613443,Flowers,Boyce,Pennsylvania,(484) 555-866,bflowers@alumni.rouxacademy.com,2002,3.17,Fashion and Textile Design
613499,Walker,Season,New Jersey,(201) 555-338,swalker@alumni.rouxacademy.com,2001,2.93,Animation
613643,Sellers,Felecia,Texas,(682) 555-014,fsellers@alumni.rouxacademy.com,2004,2.76,Fashion and Textile Design
613653,Peters,Thaddeus,Pennsylvania,(267) 555-330,tpeters@alumni.rouxacademy.com,2011,3.4,Animation
613697,Hill,Somer,California,(925) 555-263,shill@alumni.rouxacademy.com,2010,3.25,Photography
613777,Oneal,Myrl,California,(323) 555-554,moneal2@alumni.rouxacademy.com,2011,3.71,Fine Art and Visual Culture
613806,Vance,June,Utah,(435) 555-913,jvance@alumni.rouxacademy.com,2006,3.42,Animation
613825,Allen,Jamal,New Jersey,(862) 555-479,jallen2@alumni.rouxacademy.com,2010,3.98,Photography
613958,Wilkins,Gricelda,Virginia,(804) 555-544,gwilkins@alumni.rouxacademy.com,2008,3.85,Fine Art and Visual Culture
613991,Snyder,Amparo,Michigan,(586) 555-983,asnyder@alumni.rouxacademy.com,2006,3.94,Graphic Design
614004,Pace,Malcolm,Texas,(432) 555-524,mpace@alumni.rouxacademy.com,2003,2.71,Fine Art and Visual Culture
614016,Grimes,Houston,Kentucky,(606) 555-931,hgrimes@alumni.rouxacademy.com,2002,2.79,Animation
614064,Adams,Bret,California,(626) 555-048,badams@alumni.rouxacademy.com,2007,2.86,Fine Art and Visual Culture
614252,Ramirez,Melita,Mississippi,(228) 555-253,mramirez@alumni.rouxacademy.com,2000,2.02,Graphic Design
614390,Spencer,Carman,North Carolina,(828) 555-506,cspencer@alumni.rouxacademy.com,2004,3.07,Fine Art and Visual Culture
614419,Farrell,Charley,New York,(347) 555-135,cfarrell@alumni.rouxacademy.com,2008,3.03,Animation
614668,Nunez,Terrie,Texas,(915) 555-585,tnunez@alumni.rouxacademy.com,2005,3.01,Graphic Design
614680,Bird,Maxine,Massachusetts,(781) 555-046,mbird@alumni.rouxacademy.com,2003,3.42,Fashion and Textile Design
614702,Sheppard,Jazmine,Pennsylvania,(878) 555-593,jsheppard@alumni.rouxacademy.com,2004,3.84,Photography
614827,Graves,Mable,Texas,(512) 555-610,mgraves@alumni.rouxacademy.com,2007,2.57,Animation
614993,Burns,Lucy,Ohio,(567) 555-399,lburns@alumni.rouxacademy.com,2003,3.94,Fine Art and Visual Culture
615062,Baird,Temika,Michigan,(517) 555-131,tbaird@alumni.rouxacademy.com,2010,3.31,Fashion and Textile Design
615337,Newton,Cyril,Wisconsin,(534) 555-104,cnewton@alumni.rouxacademy.com,2009,2.87,Photography
615500,Cherry,Terica,Iowa,(563) 555-959,tcherry@alumni.rouxacademy.com,2011,3.33,Animation
615545,Hyde,Merna,Washington,(206) 555-357,mhyde@alumni.rouxacademy.com,2006,2.43,Graphic Design
615716,Hayes,Kimi,Nebraska,(531) 555-881,khayes@alumni.rouxacademy.com,2001,2.4,Fashion and Textile Design
615799,Cochran,Antoine,Nebraska,(531) 555-793,acochran@alumni.rouxacademy.com,2000,2.39,Photography
615940,Franklin,Robby,Virginia,(434) 555-884,rfranklin@alumni.rouxacademy.com,2009,3.99,Fashion and Textile Design
615970,Luna,Calandra,Ohio,(937) 555-120,cluna2@alumni.rouxacademy.com,2002,3.41,Photography
616172,Waller,Laraine,New Jersey,(551) 555-248,lwaller@alumni.rouxacademy.com,2005,2.37,Fashion and Textile Design
616369,Lynch,Kenyatta,California,(707) 555-862,klynch@alumni.rouxacademy.com,2009,2.44,Animation
616429,Reese,Youlanda,Oregon,(458) 555-553,yreese@alumni.rouxacademy.com,2000,3.05,Fine Art and Visual Culture
616612,Sherman,Stefania,Utah,(801) 555-284,ssherman@alumni.rouxacademy.com,2006,3.43,Fashion and Textile Design
616669,Spears,Romeo,Oregon,(503) 555-037,rspears2@alumni.rouxacademy.com,2003,3.06,Animation
616815,Terry,Theo,Texas,(972) 555-323,tterry2@alumni.rouxacademy.com,2005,2.85,Photography
616833,Rutledge,Thomas,Minnesota,(651) 555-354,trutledge@alumni.rouxacademy.com,2006,2.9,Graphic Design
616949,Griffin,Jerald,Oregon,(458) 555-064,jgriffin@alumni.rouxacademy.com,2005,3.51,Graphic Design
617007,Singleton,Vito,Missouri,(314) 555-109,vsingleton@alumni.rouxacademy.com,2000,2.36,Graphic Design
617073,Meyers,Ivan,Wyoming,(307) 555-755,imeyers2@alumni.rouxacademy.com,2005,3.81,Animation
617082,Beck,Raguel,New Jersey,(201) 555-967,rbeck@alumni.rouxacademy.com,2002,2.16,Graphic Design
617124,Joyner,Elinore,South Carolina,(803) 555-085,ejoyner@alumni.rouxacademy.com,2005,3.51,Fine Art and Visual Culture
617132,Branch,Hilma,Idaho,(208) 555-620,hbranch@alumni.rouxacademy.com,2010,3.58,Fashion and Textile Design
617194,Maxwell,Blake,Ohio,(419) 555-931,bmaxwell2@alumni.rouxacademy.com,2009,2.25,Fine Art and Visual Culture
617220,Sanford,Lana,Nevada,(702) 555-621,lsanford2@alumni.rouxacademy.com,2002,3.05,Photography
617464,Ortiz,Arie,Wisconsin,(608) 555-309,aortiz@alumni.rouxacademy.com,2000,2.49,Photography
617486,Wooten,Leonie,New York,(631) 555-083,lwooten2@alumni.rouxacademy.com,2003,3.12,Graphic Design
617502,Gutierrez,Magdalen,Michigan,(586) 555-604,mgutierrez@alumni.rouxacademy.com,2010,3.82,Fashion and Textile Design
617838,Baxter,Marquetta,Texas,(806) 555-877,mbaxter@alumni.rouxacademy.com,2007,3.36,Animation
617930,Shepherd,Stanton,Washington,(425) 555-990,sshepherd2@alumni.rouxacademy.com,2010,2.43,Photography
617960,Beard,Milo,California,(831) 555-056,mbeard@alumni.rouxacademy.com,2000,2.49,Graphic Design
618038,Solis,Tinisha,California,(949) 555-759,tsolis@alumni.rouxacademy.com,2003,3.33,Animation
618160,Chandler,Joanne,Oregon,(458) 555-212,jchandler@alumni.rouxacademy.com,2010,2.76,Fine Art and Visual Culture
618317,Shelton,Terese,Florida,(904) 555-316,tshelton@alumni.rouxacademy.com,2007,2.02,Fine Art and Visual Culture
618331,Tillman,Rubie,California,(562) 555-329,rtillman@alumni.rouxacademy.com,2011,2.83,Graphic Design
618341,Valencia,Joslyn,Texas,(281) 555-521,jvalencia@alumni.rouxacademy.com,2007,3.49,Animation
618577,Mccray,Efrain,Mississippi,(228) 555-598,emccray@alumni.rouxacademy.com,2002,3.75,Fashion and Textile Design
618668,Boyle,Del,California,(707) 555-244,dboyle2@alumni.rouxacademy.com,2011,2,Graphic Design
618789,Dejesus,Israel,Ohio,(614) 555-175,idejesus@alumni.rouxacademy.com,2005,2.27,Animation
618798,Moses,Cassey,Hawaii,(808) 555-367,cmoses@alumni.rouxacademy.com,2003,3.9,Graphic Design
618869,Ramirez,Tula,Texas,(432) 555-293,tramirez@alumni.rouxacademy.com,2008,2.65,Fashion and Textile Design
618886,Carroll,Man,Kansas,(913) 555-010,mcarroll@alumni.rouxacademy.com,2002,3.89,Graphic Design
618959,Henson,Casandra,Indiana,(260) 555-823,chenson3@alumni.rouxacademy.com,2002,3.12,Graphic Design
619172,Kirkland,Dakota,Texas,(682) 555-934,dkirkland@alumni.rouxacademy.com,2002,3.18,Graphic Design
619233,Wright,Davina,North Dakota,(701) 555-347,dwright@alumni.rouxacademy.com,2009,2.12,Photography
619236,Macias,Fay,Washington,(206) 555-300,fmacias@alumni.rouxacademy.com,2009,3.62,Photography
619442,Armstrong,Sandra,Maine,(207) 555-048,sarmstrong@alumni.rouxacademy.com,2010,2.81,Fine Art and Visual Culture
619464,Meadows,Luis,Florida,(239) 555-710,lmeadows@alumni.rouxacademy.com,2009,2.18,Animation
619467,Alexander,Maybell,Florida,(305) 555-118,malexander@alumni.rouxacademy.com,2011,2.94,Fine Art and Visual Culture
619578,Stephens,Melvin,Iowa,(641) 555-773,mstephens@alumni.rouxacademy.com,2002,3.59,Photography
619603,Love,Wallace,Minnesota,(612) 555-449,wlove@alumni.rouxacademy.com,2005,3.76,Fine Art and Visual Culture
619935,Dawson,Winona,Iowa,(515) 555-879,wdawson@alumni.rouxacademy.com,2010,3.48,Fine Art and Visual Culture
619940,Schneider,Phoebe,Massachusetts,(617) 555-515,pschneider@alumni.rouxacademy.com,2009,2.12,Photography
619950,Murray,Autumn,Florida,(321) 555-058,amurray@alumni.rouxacademy.com,2010,3.95,Graphic Design
620101,Stanley,Krissy,Georgia,(229) 555-623,kstanley2@alumni.rouxacademy.com,2000,3.83,Photography
620127,Melton,Danny,Pennsylvania,(724) 555-497,dmelton@alumni.rouxacademy.com,2010,2.53,Photography
620128,Rosa,Grazyna,California,(831) 555-919,grosa@alumni.rouxacademy.com,2000,2.84,Fashion and Textile Design
620300,Martinez,Simon,New York,(929) 555-667,smartinez2@alumni.rouxacademy.com,2011,3.32,Fashion and Textile Design
620374,Mccarthy,Barry,Louisiana,(985) 555-708,bmccarthy2@alumni.rouxacademy.com,2004,2.65,Graphic Design
620483,Brooks,Johnsie,Arizona,(928) 555-506,jbrooks@alumni.rouxacademy.com,2000,3.01,Photography
620712,Ray,Melba,Missouri,(417) 555-859,mray@alumni.rouxacademy.com,2001,2.58,Graphic Design
620910,Wynn,Chad,California,(661) 555-715,cwynn3@alumni.rouxacademy.com,2003,3.43,Fine Art and Visual Culture
621016,Head,Barabara,South Carolina,(864) 555-363,bhead@alumni.rouxacademy.com,2006,2.64,Photography
621072,Schultz,Gayle,Wyoming,(307) 555-893,gschultz@alumni.rouxacademy.com,2010,3.87,Fashion and Textile Design
621187,Cox,Yanira,Virginia,(757) 555-253,ycox@alumni.rouxacademy.com,2003,3.71,Fashion and Textile Design
621244,Merrill,Romeo,Florida,(239) 555-507,rmerrill@alumni.rouxacademy.com,2006,3.46,Photography
621302,Weeks,Ivelisse,New York,(845) 555-730,iweeks@alumni.rouxacademy.com,2010,2,Fine Art and Visual Culture
621376,Henderson,Genevive,New Jersey,(848) 555-799,ghenderson@alumni.rouxacademy.com,2007,2.57,Fashion and Textile Design
621455,Martin,Akiko,Illinois,(815) 555-868,amartin3@alumni.rouxacademy.com,2004,2.47,Photography
621471,Sanchez,Wilbur,North Carolina,(828) 555-732,wsanchez@alumni.rouxacademy.com,2003,2.65,Photography
621482,Cannon,Margie,New York,(518) 555-200,mcannon@alumni.rouxacademy.com,2002,3.49,Fashion and Textile Design
